Save to: ./src/design/InvNet_weight/
Dataset name: train_all_reg.csv
Total number of parameters:  10576030
Train mini-batch 234: 0.24256842 | Time: 0.27563s | Current date & Time: 2022-07-10 16:48:53
Train mini-batch 235: 0.33987099 | Time: 0.27224s | Current date & Time: 2022-07-10 16:48:54
Train mini-batch 236: 0.22201481 | Time: 0.27535s | Current date & Time: 2022-07-10 16:48:54
Train mini-batch 237: 0.15972348 | Time: 0.27566s | Current date & Time: 2022-07-10 16:48:54
Train mini-batch 238: 0.13575734 | Time: 0.27600s | Current date & Time: 2022-07-10 16:48:55
Train mini-batch 239: 0.27319846 | Time: 0.28967s | Current date & Time: 2022-07-10 16:48:55
Train mini-batch 240: 0.18907496 | Time: 0.27522s | Current date & Time: 2022-07-10 16:48:55
Train mini-batch 241: 0.22084408 | Time: 0.27552s | Current date & Time: 2022-07-10 16:48:55
Train mini-batch 242: 0.14470348 | Time: 0.27537s | Current date & Time: 2022-07-10 16:48:56
Train mini-batch 243: 0.21264556 | Time: 0.27557s | Current date & Time: 2022-07-10 16:48:56
Train mini-batch 244: 0.16911623 | Time: 0.27567s | Current date & Time: 2022-07-10 16:48:56
Train mini-batch 245: 0.34591016 | Time: 0.27532s | Current date & Time: 2022-07-10 16:48:57
Train mini-batch 246: 0.38252753 | Time: 0.27518s | Current date & Time: 2022-07-10 16:48:57
Train mini-batch 247: 0.26909548 | Time: 0.27492s | Current date & Time: 2022-07-10 16:48:57
Train mini-batch 248: 0.26655924 | Time: 0.27555s | Current date & Time: 2022-07-10 16:48:57
Train mini-batch 249: 0.28309071 | Time: 0.27518s | Current date & Time: 2022-07-10 16:48:58
Train mini-batch 250: 0.20961049 | Time: 0.27314s | Current date & Time: 2022-07-10 16:48:58
Train mini-batch 251: 0.32978049 | Time: 0.27387s | Current date & Time: 2022-07-10 16:48:58
Train mini-batch 252: 0.31381726 | Time: 0.27462s | Current date & Time: 2022-07-10 16:48:58
Train mini-batch 253: 0.39979404 | Time: 0.27521s | Current date & Time: 2022-07-10 16:48:59
Train mini-batch 254: 0.35986233 | Time: 0.27344s | Current date & Time: 2022-07-10 16:48:59
Train mini-batch 255: 0.20001869 | Time: 0.28959s | Current date & Time: 2022-07-10 16:48:59
Train mini-batch 256: 0.30418211 | Time: 0.27515s | Current date & Time: 2022-07-10 16:49:00
Train mini-batch 257: 0.26389363 | Time: 0.27513s | Current date & Time: 2022-07-10 16:49:00
Train mini-batch 258: 0.22590597 | Time: 0.27528s | Current date & Time: 2022-07-10 16:49:00
Train mini-batch 259: 0.23266497 | Time: 0.27540s | Current date & Time: 2022-07-10 16:49:00
Train mini-batch 260: 0.28535265 | Time: 0.27528s | Current date & Time: 2022-07-10 16:49:01
Train mini-batch 261: 0.34488273 | Time: 0.27567s | Current date & Time: 2022-07-10 16:49:01
Train mini-batch 262: 0.24121101 | Time: 0.27516s | Current date & Time: 2022-07-10 16:49:01
Train mini-batch 263: 0.33489573 | Time: 0.27501s | Current date & Time: 2022-07-10 16:49:01
Train mini-batch 264: 0.31718767 | Time: 0.27524s | Current date & Time: 2022-07-10 16:49:02
Train mini-batch 265: 0.31606174 | Time: 0.27537s | Current date & Time: 2022-07-10 16:49:02
Train mini-batch 266: 0.18337652 | Time: 0.27519s | Current date & Time: 2022-07-10 16:49:02
Train mini-batch 267: 0.39053488 | Time: 0.27581s | Current date & Time: 2022-07-10 16:49:03
Train mini-batch 268: 0.33575857 | Time: 0.27194s | Current date & Time: 2022-07-10 16:49:03
Train mini-batch 269: 0.25619105 | Time: 0.27501s | Current date & Time: 2022-07-10 16:49:03
Train mini-batch 270: 0.41894752 | Time: 0.27538s | Current date & Time: 2022-07-10 16:49:03
Train mini-batch 271: 0.25959128 | Time: 0.28764s | Current date & Time: 2022-07-10 16:49:04
Train mini-batch 272: 0.16245872 | Time: 0.27518s | Current date & Time: 2022-07-10 16:49:04
Train mini-batch 273: 0.20626408 | Time: 0.27534s | Current date & Time: 2022-07-10 16:49:04
Train mini-batch 274: 0.19664390 | Time: 0.27552s | Current date & Time: 2022-07-10 16:49:05
Train mini-batch 275: 0.19376400 | Time: 0.27538s | Current date & Time: 2022-07-10 16:49:05
